B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-CJ-4887-01	0	0	0.0371376913198768	0.399491580711378	0	0.0129163503340842	0	0.0627871600758198	0.0475737850091324	0	0	0.0294333323427987	0.0870697815465432	0	0.0513057549374894	0.250147112693105	0	0	0.0221374510297728	0	0	0	0.00900000000000001	0.240102956211003	0.999647155544875
TCGA-B2-4098-01	0.0704233470395263	0	0.0908498663031161	0.0233979580458583	0	0.0704824915323314	0.0116902188103129	0.0218648821014335	0.0133566531425742	0	0.0272003595428811	0	0.00549582116543565	0.139595578826995	0.0239131984282244	0.451156396563698	0	0	0.0168545168134186	0	0	0.0337187116841942	0.01	0.232646631009768	1.00407406369491
TCGA-CJ-5676-01	0.0436360108441647	0	0.0737914450076297	0.219195795391763	0	0.145986387156009	0	0.0382240565030012	0.0366548911225676	0	0.0195075910416566	0	0.0743728314626656	0	0.0352425308479186	0.306101165722696	0	0.00282848254381175	0.00277733511856809	0	0	0.00168147723754773	0.02	0.188309993284739	1.01187977514125
TCGA-CJ-5679-11	0.116367696888842	0	0.023691010616575	0.0737312628372677	0	0.335903201061678	0	0	0	0	0	0.0626615015973778	0.0642856974447607	0	0.0218388181803305	0.197315845012403	0	0.00350020904529422	0.100704757315471	0	0	0	0.71	0.00227185082236431	1.08686083449597
TCGA-CZ-5452-11	0.143608944533013	0	0.0445968902089445	0	0	0.286998263518634	0	0.0363371149656172	0.037489523883524	0	0	0.156851268102405	0.0620256819036928	0.0234412575785227	0.0190853084117167	0.0639172590429593	0	0	0.125648487850971	0	0	0	0.916	-0.026333132161117	1.11162839765014
TCGA-A3-3370-01	0	0	0.0582660390046892	0.260423268198882	0	0.107251693294359	0	0.0498824865150855	0.0164497753037242	0.0216432475422644	0.00291314930196844	0	0.0134446771831541	0	0.153963461266446	0.270208882966616	0	0	0.0450762037427066	0	0	0.000477115680104146	0.032	0.167780190204387	1.03417300471305
TCGA-B0-5712-11	0.0826905197641722	0	0.0793357611640134	0.0186373490844605	0	0.270995254096639	0	0	0	0	0	0.0335399609195841	0.048106761944971	0	0.0316945206627719	0.318940322735148	0	0	0.11605954962824	0	0	0	0.513	0.0275861905038662	1.06487888395084
TCGA-B0-5102-01	0.0123520566920236	0	0.0317063530339957	0.130222586086773	0	0.258541634113847	0	0.0302254273529198	0.0790150911634331	0	0.0339741116828448	0.0107454227247755	0.0222582884454818	0	0.0918168893650764	0.266482075545769	0	0	0.0326600637930606	0	0	0	0.098	0.115391772768829	1.0501584321505
TCGA-B0-5701-01	0.0313607516805994	0	0.0885572278745529	0.117116268163797	0	0.19173182993558	0	0.0278028026028666	0.0381146482622132	0	0.00194463409110801	0	0.00655301408556301	0.0833346765553628	0.172287551435978	0.201845519814747	0	0	0.0259638471427713	0	0	0.0133872283548605	0.079	0.123353577641868	1.04913627696176
TCGA-CW-5584-11	0.185848611480631	0	0.0106841109781702	0.068963266988737	0	0.205883324176414	0.00949773509875057	0	0.0254360906123519	0	0.0184067985607904	0	0.0401538715196146	0	0.0652973213212386	0.333018369240365	0.00452106522321647	0	0.0322894347997206	0	0	0	0.325	0.0532373369677658	1.06692524887623
TCGA-CJ-4905-01	0.00288385318278125	0	0.00509116922226414	0.0813968405225414	0	0.166164792460134	0	0.00131181254057001	0.00202589447360097	0	0.0773295806418203	0.0340582453373176	0.129270892082885	0.0931941850552399	0.0419599651093132	0.226003589932012	0	0	0.139309179439521	0	0	0	0.471	0.0334474789666862	1.07571284609035
